tingkat,tahun,bulan,tanggal,jenis,harga
pedagang_eceran,2025,mei,22,tepung_noncurah,11685
pedagang_eceran,2025,mei,23,tepung_noncurah,11762
pedagang_eceran,2025,mei,24,tepung_noncurah,11709
pedagang_eceran,2025,mei,25,tepung_noncurah,11773
pedagang_eceran,2025,mei,26,tepung_noncurah,11721
pedagang_eceran,2025,mei,27,tepung_noncurah,11750
pedagang_eceran,2025,mei,28,tepung_noncurah,11708
pedagang_eceran,2025,mei,29,tepung_noncurah,11766
pedagang_eceran,2025,mei,30,tepung_noncurah,11762
pedagang_eceran,2025,mei,31,tepung_noncurah,11781
pedagang_eceran,2025,mei,1,ikan_kembung,32181
pedagang_eceran,2025,mei,2,ikan_kembung,31897
pedagang_eceran,2025,mei,3,ikan_kembung,32116
pedagang_eceran,2025,mei,4,ikan_kembung,32012
pedagang_eceran,2025,mei,5,ikan_kembung,32036
pedagang_eceran,2025,mei,6,ikan_kembung,32059
pedagang_eceran,2025,mei,7,ikan_kembung,32122
pedagang_eceran,2025,mei,8,ikan_kembung,32709
pedagang_eceran,2025,mei,9,ikan_kembung,32229
pedagang_eceran,2025,mei,10,ikan_kembung,32263
pedagang_eceran,2025,mei,11,ikan_kembung,32167
pedagang_eceran,2025,mei,12,ikan_kembung,32136
pedagang_eceran,2025,mei,13,ikan_kembung,32036
pedagang_eceran,2025,mei,14,ikan_kembung,32400
pedagang_eceran,2025,mei,15,ikan_kembung,32198
pedagang_eceran,2025,mei,16,ikan_kembung,32151
pedagang_eceran,2025,mei,17,ikan_kembung,32013
pedagang_eceran,2025,mei,18,ikan_kembung,31768
pedagang_eceran,2025,mei,19,ikan_kembung,32459
pedagang_eceran,2025,mei,20,ikan_kembung,32267
pedagang_eceran,2025,mei,21,ikan_kembung,32617
pedagang_eceran,2025,mei,22,ikan_kembung,32209
pedagang_eceran,2025,mei,23,ikan_kembung,32059
pedagang_eceran,2025,mei,24,ikan_kembung,32405
pedagang_eceran,2025,mei,25,ikan_kembung,32141
pedagang_eceran,2025,mei,26,ikan_kembung,32376
pedagang_eceran,2025,mei,27,ikan_kembung,32435
pedagang_eceran,2025,mei,28,ikan_kembung,32376
pedagang_eceran,2025,mei,29,ikan_kembung,32313
pedagang_eceran,2025,mei,30,ikan_kembung,32195
pedagang_eceran,2025,mei,31,ikan_kembung,32224
pedagang_eceran,2025,mei,1,ikan_tongkol,31244
pedagang_eceran,2025,mei,2,ikan_tongkol,31185
pedagang_eceran,2025,mei,3,ikan_tongkol,31236
pedagang_eceran,2025,mei,4,ikan_tongkol,31124
pedagang_eceran,2025,mei,5,ikan_tongkol,31190
pedagang_eceran,2025,mei,6,ikan_tongkol,31273
pedagang_eceran,2025,mei,7,ikan_tongkol,31141
pedagang_eceran,2025,mei,8,ikan_tongkol,31384
pedagang_eceran,2025,mei,9,ikan_tongkol,31221
pedagang_eceran,2025,mei,10,ikan_tongkol,31353
pedagang_eceran,2025,mei,11,ikan_tongkol,31407
pedagang_eceran,2025,mei,12,ikan_tongkol,31143
pedagang_eceran,2025,mei,13,ikan_tongkol,31265
pedagang_eceran,2025,mei,14,ikan_tongkol,31364
pedagang_eceran,2025,mei,15,ikan_tongkol,31320
pedagang_eceran,2025,mei,16,ikan_tongkol,31270
pedagang_eceran,2025,mei,17,ikan_tongkol,31313
pedagang_eceran,2025,mei,18,ikan_tongkol,31217
pedagang_eceran,2025,mei,19,ikan_tongkol,31216
pedagang_eceran,2025,mei,20,ikan_tongkol,31337
pedagang_eceran,2025,mei,21,ikan_tongkol,31179
pedagang_eceran,2025,mei,22,ikan_tongkol,31236
pedagang_eceran,2025,mei,23,ikan_tongkol,31261
pedagang_eceran,2025,mei,24,ikan_tongkol,31488
pedagang_eceran,2025,mei,25,ikan_tongkol,31178
pedagang_eceran,2025,mei,26,ikan_tongkol,31227
pedagang_eceran,2025,mei,27,ikan_tongkol,31250
pedagang_eceran,2025,mei,28,ikan_tongkol,31176
pedagang_eceran,2025,mei,29,ikan_tongkol,31291
pedagang_eceran,2025,mei,30,ikan_tongkol,31094
pedagang_eceran,2025,mei,31,ikan_tongkol,31193
pedagang_eceran,2025,mei,1,ikan_bandeng,33071
pedagang_eceran,2025,mei,2,ikan_bandeng,33250
pedagang_eceran,2025,mei,3,ikan_bandeng,33279
pedagang_eceran,2025,mei,4,ikan_bandeng,33030
pedagang_eceran,2025,mei,5,ikan_bandeng,32855
pedagang_eceran,2025,mei,6,ikan_bandeng,32828
pedagang_eceran,2025,mei,7,ikan_bandeng,32714
pedagang_eceran,2025,mei,8,ikan_bandeng,33000
pedagang_eceran,2025,mei,9,ikan_bandeng,33082
pedagang_eceran,2025,mei,10,ikan_bandeng,32940
pedagang_eceran,2025,mei,11,ikan_bandeng,32963
pedagang_eceran,2025,mei,12,ikan_bandeng,32687
pedagang_eceran,2025,mei,13,ikan_bandeng,32774
pedagang_eceran,2025,mei,14,ikan_bandeng,32908
pedagang_eceran,2025,mei,15,ikan_bandeng,32886
pedagang_eceran,2025,mei,16,ikan_bandeng,32932
pedagang_eceran,2025,mei,17,ikan_bandeng,32937
pedagang_eceran,2025,mei,18,ikan_bandeng,32841
pedagang_eceran,2025,mei,19,ikan_bandeng,32966
pedagang_eceran,2025,mei,20,ikan_bandeng,32909
pedagang_eceran,2025,mei,21,ikan_bandeng,32639
pedagang_eceran,2025,mei,22,ikan_bandeng,32875
pedagang_eceran,2025,mei,23,ikan_bandeng,32638
pedagang_eceran,2025,mei,24,ikan_bandeng,32988
pedagang_eceran,2025,mei,25,ikan_bandeng,32540
pedagang_eceran,2025,mei,26,ikan_bandeng,32667
pedagang_eceran,2025,mei,27,ikan_bandeng,32828
pedagang_eceran,2025,mei,28,ikan_bandeng,32885
pedagang_eceran,2025,mei,29,ikan_bandeng,32929
pedagang_eceran,2025,mei,30,ikan_bandeng,32905
pedagang_eceran,2025,mei,31,ikan_bandeng,32897
pedagang_eceran,2025,mei,1,garam,10788
pedagang_eceran,2025,mei,2,garam,10860
pedagang_eceran,2025,mei,3,garam,10870
pedagang_eceran,2025,mei,4,garam,10824
pedagang_eceran,2025,mei,5,garam,10845
pedagang_eceran,2025,mei,6,garam,10855
pedagang_eceran,2025,mei,7,garam,10905
pedagang_eceran,2025,mei,8,garam,10995
pedagang_eceran,2025,mei,9,garam,10799
pedagang_eceran,2025,mei,10,garam,10954
pedagang_eceran,2025,mei,11,garam,10897
pedagang_eceran,2025,mei,12,garam,10879
pedagang_eceran,2025,mei,13,garam,10613
pedagang_eceran,2025,mei,14,garam,10952
pedagang_eceran,2025,mei,15,garam,10807
pedagang_eceran,2025,mei,16,garam,10739
pedagang_eceran,2025,mei,17,garam,10781
pedagang_eceran,2025,mei,18,garam,10578
pedagang_eceran,2025,mei,19,garam,10775
pedagang_eceran,2025,mei,20,garam,10839
pedagang_eceran,2025,mei,21,garam,10962
pedagang_eceran,2025,mei,22,garam,10942
pedagang_eceran,2025,mei,23,garam,10638
pedagang_eceran,2025,mei,24,garam,10704
pedagang_eceran,2025,mei,25,garam,10730
pedagang_eceran,2025,mei,26,garam,10778
pedagang_eceran,2025,mei,27,garam,10732
pedagang_eceran,2025,mei,28,garam,10789
pedagang_eceran,2025,mei,29,garam,10752
pedagang_eceran,2025,mei,30,garam,10606
pedagang_eceran,2025,mei,31,garam,10608
pedagang_eceran,2025,mei,1,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,2,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,3,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,4,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,5,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,6,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,7,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,8,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,9,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,10,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,11,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,12,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,13,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,14,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,15,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,16,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,17,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,18,daging_kerbau_beku,119950
pedagang_eceran,2025,mei,19,daging_kerbau_beku,112450
pedagang_eceran,2025,mei,20,daging_kerbau_beku,105450
pedagang_eceran,2025,mei,21,daging_kerbau_beku,105450
pedagang_eceran,2025,mei,22,daging_kerbau_beku,103633
pedagang_eceran,2025,mei,23,daging_kerbau_beku,103633
pedagang_eceran,2025,mei,24,daging_kerbau_beku,103633
pedagang_eceran,2025,mei,25,daging_kerbau_beku,103633
pedagang_eceran,2025,mei,26,daging_kerbau_beku,103633
pedagang_eceran,2025,mei,27,daging_kerbau_beku,103975
pedagang_eceran,2025,mei,28,daging_kerbau_beku,103975
pedagang_eceran,2025,mei,29,daging_kerbau_beku,103975
pedagang_eceran,2025,mei,30,daging_kerbau_beku,103900
pedagang_eceran,2025,mei,31,daging_kerbau_beku,103975
pedagang_eceran,2025,mei,1,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,2,daging_kerbau_segar,145714
pedagang_eceran,2025,mei,3,daging_kerbau_segar,145000
pedagang_eceran,2025,mei,4,daging_kerbau_segar,145000
pedagang_eceran,2025,mei,5,daging_kerbau_segar,145000
pedagang_eceran,2025,mei,6,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,7,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,8,daging_kerbau_segar,143889
pedagang_eceran,2025,mei,9,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,10,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,11,daging_kerbau_segar,145000
pedagang_eceran,2025,mei,12,daging_kerbau_segar,143889
pedagang_eceran,2025,mei,13,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,14,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,15,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,16,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,17,daging_kerbau_segar,144688
pedagang_eceran,2025,mei,18,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,19,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,20,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,21,daging_kerbau_segar,145000
pedagang_eceran,2025,mei,22,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,23,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,24,daging_kerbau_segar,144444
pedagang_eceran,2025,mei,25,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,26,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,27,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,28,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,29,daging_kerbau_segar,144375
pedagang_eceran,2025,mei,30,daging_kerbau_segar,146000
pedagang_eceran,2025,mei,31,daging_kerbau_segar,144375
pedagang_eceran,2025,juni,1,beras_premium,14799
pedagang_eceran,2025,juni,2,beras_premium,14803
pedagang_eceran,2025,juni,3,beras_premium,14851
pedagang_eceran,2025,juni,4,beras_premium,14844
pedagang_eceran,2025,juni,5,beras_premium,14813
pedagang_eceran,2025,juni,6,beras_premium,14694
pedagang_eceran,2025,juni,7,beras_premium,14811
pedagang_eceran,2025,juni,8,beras_premium,14845
pedagang_eceran,2025,juni,9,beras_premium,14812
pedagang_eceran,2025,juni,10,beras_premium,14808
pedagang_eceran,2025,juni,11,beras_premium,14812
pedagang_eceran,2025,juni,12,beras_premium,14790
pedagang_eceran,2025,juni,13,beras_premium,14826
pedagang_eceran,2025,juni,14,beras_premium,14824
pedagang_eceran,2025,juni,15,beras_premium,14805
pedagang_eceran,2025,juni,16,beras_premium,14807
pedagang_eceran,2025,juni,17,beras_premium,14842
pedagang_eceran,2025,juni,18,beras_premium,14800
pedagang_eceran,2025,juni,19,beras_premium,14880
pedagang_eceran,2025,juni,20,beras_premium,14923
pedagang_eceran,2025,juni,21,beras_premium,14904
pedagang_eceran,2025,juni,22,beras_premium,14905
pedagang_eceran,2025,juni,23,beras_premium,14881
pedagang_eceran,2025,juni,24,beras_premium,14867
pedagang_eceran,2025,juni,25,beras_premium,14896
pedagang_eceran,2025,juni,26,beras_premium,14890
pedagang_eceran,2025,juni,27,beras_premium,14914
pedagang_eceran,2025,juni,28,beras_premium,14879
pedagang_eceran,2025,juni,29,beras_premium,14882
pedagang_eceran,2025,juni,30,beras_premium,14856
pedagang_eceran,2025,juni,1,beras_medium,13231
pedagang_eceran,2025,juni,2,beras_medium,13256
pedagang_eceran,2025,juni,3,beras_medium,13271
pedagang_eceran,2025,juni,4,beras_medium,13290
pedagang_eceran,2025,juni,5,beras_medium,13267
pedagang_eceran,2025,juni,6,beras_medium,13229
pedagang_eceran,2025,juni,7,beras_medium,13314
pedagang_eceran,2025,juni,8,beras_medium,13295
pedagang_eceran,2025,juni,9,beras_medium,13308
pedagang_eceran,2025,juni,10,beras_medium,13221
pedagang_eceran,2025,juni,11,beras_medium,13247
pedagang_eceran,2025,juni,12,beras_medium,13222
pedagang_eceran,2025,juni,13,beras_medium,13310
pedagang_eceran,2025,juni,14,beras_medium,13276
pedagang_eceran,2025,juni,15,beras_medium,13318
pedagang_eceran,2025,juni,16,beras_medium,13315
pedagang_eceran,2025,juni,17,beras_medium,13354
pedagang_eceran,2025,juni,18,beras_medium,13324
pedagang_eceran,2025,juni,19,beras_medium,13354
pedagang_eceran,2025,juni,20,beras_medium,13322
pedagang_eceran,2025,juni,21,beras_medium,13392
pedagang_eceran,2025,juni,22,beras_medium,13410
pedagang_eceran,2025,juni,23,beras_medium,13458
pedagang_eceran,2025,juni,24,beras_medium,13400
pedagang_eceran,2025,juni,25,beras_medium,13389
pedagang_eceran,2025,juni,26,beras_medium,13392
pedagang_eceran,2025,juni,27,beras_medium,13393
pedagang_eceran,2025,juni,28,beras_medium,13478
pedagang_eceran,2025,juni,29,beras_medium,13411
pedagang_eceran,2025,juni,30,beras_medium,13402
pedagang_eceran,2025,juni,1,beras_sphp,12212
pedagang_eceran,2025,juni,2,beras_sphp,12226
pedagang_eceran,2025,juni,3,beras_sphp,12258
pedagang_eceran,2025,juni,4,beras_sphp,12241
pedagang_eceran,2025,juni,5,beras_sphp,12239
pedagang_eceran,2025,juni,6,beras_sphp,12370
pedagang_eceran,2025,juni,7,beras_sphp,12258
pedagang_eceran,2025,juni,8,beras_sphp,12265
pedagang_eceran,2025,juni,9,beras_sphp,12256
pedagang_eceran,2025,juni,10,beras_sphp,12312
pedagang_eceran,2025,juni,11,beras_sphp,12268
pedagang_eceran,2025,juni,12,beras_sphp,12253
pedagang_eceran,2025,juni,13,beras_sphp,12256
pedagang_eceran,2025,juni,14,beras_sphp,12253
pedagang_eceran,2025,juni,15,beras_sphp,12239
pedagang_eceran,2025,juni,16,beras_sphp,12253
pedagang_eceran,2025,juni,17,beras_sphp,12241
pedagang_eceran,2025,juni,18,beras_sphp,12241
pedagang_eceran,2025,juni,19,beras_sphp,12239
pedagang_eceran,2025,juni,20,beras_sphp,12253
pedagang_eceran,2025,juni,21,beras_sphp,12271
pedagang_eceran,2025,juni,22,beras_sphp,12244
pedagang_eceran,2025,juni,23,beras_sphp,12256
pedagang_eceran,2025,juni,24,beras_sphp,12239
pedagang_eceran,2025,juni,25,beras_sphp,12239
pedagang_eceran,2025,juni,26,beras_sphp,12224
pedagang_eceran,2025,juni,27,beras_sphp,12238
pedagang_eceran,2025,juni,28,beras_sphp,12239
pedagang_eceran,2025,juni,29,beras_sphp,12224
pedagang_eceran,2025,juni,30,beras_sphp,12187
pedagang_eceran,2025,juni,1,jagung,5501
pedagang_eceran,2025,juni,2,jagung,5490
pedagang_eceran,2025,juni,3,jagung,5492
pedagang_eceran,2025,juni,4,jagung,5488
pedagang_eceran,2025,juni,5,jagung,5482
pedagang_eceran,2025,juni,6,jagung,5588
pedagang_eceran,2025,juni,7,jagung,5535
pedagang_eceran,2025,juni,8,jagung,5526
pedagang_eceran,2025,juni,9,jagung,5495
pedagang_eceran,2025,juni,10,jagung,5466
pedagang_eceran,2025,juni,11,jagung,5494
pedagang_eceran,2025,juni,12,jagung,5477
pedagang_eceran,2025,juni,13,jagung,5481
pedagang_eceran,2025,juni,14,jagung,5509
pedagang_eceran,2025,juni,15,jagung,5471
pedagang_eceran,2025,juni,16,jagung,5485
pedagang_eceran,2025,juni,17,jagung,5502
pedagang_eceran,2025,juni,18,jagung,5481
pedagang_eceran,2025,juni,19,jagung,5511
pedagang_eceran,2025,juni,20,jagung,5484
pedagang_eceran,2025,juni,21,jagung,5509
pedagang_eceran,2025,juni,22,jagung,5519
pedagang_eceran,2025,juni,23,jagung,5455
pedagang_eceran,2025,juni,24,jagung,5477
pedagang_eceran,2025,juni,25,jagung,5475
pedagang_eceran,2025,juni,26,jagung,5494
pedagang_eceran,2025,juni,27,jagung,5493
pedagang_eceran,2025,juni,28,jagung,5495
pedagang_eceran,2025,juni,29,jagung,5513
pedagang_eceran,2025,juni,30,jagung,5447
pedagang_eceran,2025,juni,1,kedelai,9878
pedagang_eceran,2025,juni,2,kedelai,9868
pedagang_eceran,2025,juni,3,kedelai,9856
pedagang_eceran,2025,juni,4,kedelai,9884
pedagang_eceran,2025,juni,5,kedelai,9867
pedagang_eceran,2025,juni,6,kedelai,9978
pedagang_eceran,2025,juni,7,kedelai,9884
pedagang_eceran,2025,juni,8,kedelai,9908
pedagang_eceran,2025,juni,9,kedelai,9885
pedagang_eceran,2025,juni,10,kedelai,9851
pedagang_eceran,2025,juni,11,kedelai,9891
pedagang_eceran,2025,juni,12,kedelai,9844
pedagang_eceran,2025,juni,13,kedelai,9868
pedagang_eceran,2025,juni,14,kedelai,9840
pedagang_eceran,2025,juni,15,kedelai,9880
pedagang_eceran,2025,juni,16,kedelai,9861
pedagang_eceran,2025,juni,17,kedelai,9873
pedagang_eceran,2025,juni,18,kedelai,9862
pedagang_eceran,2025,juni,19,kedelai,9851
pedagang_eceran,2025,juni,20,kedelai,9849
pedagang_eceran,2025,juni,21,kedelai,9893
pedagang_eceran,2025,juni,22,kedelai,9876
pedagang_eceran,2025,juni,23,kedelai,9905
pedagang_eceran,2025,juni,24,kedelai,9875
pedagang_eceran,2025,juni,25,kedelai,9857
pedagang_eceran,2025,juni,26,kedelai,9863
pedagang_eceran,2025,juni,27,kedelai,9890
pedagang_eceran,2025,juni,28,kedelai,9892
pedagang_eceran,2025,juni,29,kedelai,9848
pedagang_eceran,2025,juni,30,kedelai,9875
pedagang_eceran,2025,juni,1,bawang_merah,38844
pedagang_eceran,2025,juni,2,bawang_merah,38737
pedagang_eceran,2025,juni,3,bawang_merah,38801
pedagang_eceran,2025,juni,4,bawang_merah,39403
pedagang_eceran,2025,juni,5,bawang_merah,39482
pedagang_eceran,2025,juni,6,bawang_merah,39847
pedagang_eceran,2025,juni,7,bawang_merah,39783
pedagang_eceran,2025,juni,8,bawang_merah,40255
pedagang_eceran,2025,juni,9,bawang_merah,39927
pedagang_eceran,2025,juni,10,bawang_merah,39743
pedagang_eceran,2025,juni,11,bawang_merah,39955
pedagang_eceran,2025,juni,12,bawang_merah,40596
pedagang_eceran,2025,juni,13,bawang_merah,41912
pedagang_eceran,2025,juni,14,bawang_merah,42596
pedagang_eceran,2025,juni,15,bawang_merah,42760
pedagang_eceran,2025,juni,16,bawang_merah,44061
pedagang_eceran,2025,juni,17,bawang_merah,44179
pedagang_eceran,2025,juni,18,bawang_merah,44657
pedagang_eceran,2025,juni,19,bawang_merah,44759
pedagang_eceran,2025,juni,20,bawang_merah,44905
pedagang_eceran,2025,juni,21,bawang_merah,44620
pedagang_eceran,2025,juni,22,bawang_merah,44648
pedagang_eceran,2025,juni,23,bawang_merah,44760
pedagang_eceran,2025,juni,24,bawang_merah,44211
pedagang_eceran,2025,juni,25,bawang_merah,43617
pedagang_eceran,2025,juni,26,bawang_merah,44202
pedagang_eceran,2025,juni,27,bawang_merah,44082
pedagang_eceran,2025,juni,28,bawang_merah,44208
pedagang_eceran,2025,juni,29,bawang_merah,43338
pedagang_eceran,2025,juni,30,bawang_merah,43132
pedagang_eceran,2025,juni,1,bawang_putih,36971
pedagang_eceran,2025,juni,2,bawang_putih,36958
pedagang_eceran,2025,juni,3,bawang_putih,36485
pedagang_eceran,2025,juni,4,bawang_putih,36593
pedagang_eceran,2025,juni,5,bawang_putih,36285
pedagang_eceran,2025,juni,6,bawang_putih,37692
pedagang_eceran,2025,juni,7,bawang_putih,36252
pedagang_eceran,2025,juni,8,bawang_putih,36516
pedagang_eceran,2025,juni,9,bawang_putih,36702
pedagang_eceran,2025,juni,10,bawang_putih,36116
pedagang_eceran,2025,juni,11,bawang_putih,35687
pedagang_eceran,2025,juni,12,bawang_putih,35493
pedagang_eceran,2025,juni,13,bawang_putih,35701
pedagang_eceran,2025,juni,14,bawang_putih,35963
pedagang_eceran,2025,juni,15,bawang_putih,35980
pedagang_eceran,2025,juni,16,bawang_putih,35730
pedagang_eceran,2025,juni,17,bawang_putih,35881
pedagang_eceran,2025,juni,18,bawang_putih,36285
pedagang_eceran,2025,juni,19,bawang_putih,35680
pedagang_eceran,2025,juni,20,bawang_putih,35366
pedagang_eceran,2025,juni,21,bawang_putih,36223
pedagang_eceran,2025,juni,22,bawang_putih,35752
pedagang_eceran,2025,juni,23,bawang_putih,35415
pedagang_eceran,2025,juni,24,bawang_putih,35164
pedagang_eceran,2025,juni,25,bawang_putih,35788
pedagang_eceran,2025,juni,26,bawang_putih,35315
pedagang_eceran,2025,juni,27,bawang_putih,35895
pedagang_eceran,2025,juni,28,bawang_putih,35932
pedagang_eceran,2025,juni,29,bawang_putih,35158
pedagang_eceran,2025,juni,30,bawang_putih,34670
pedagang_eceran,2025,juni,1,cabai_merah_keriting,32839
pedagang_eceran,2025,juni,2,cabai_merah_keriting,33538
pedagang_eceran,2025,juni,3,cabai_merah_keriting,34252
pedagang_eceran,2025,juni,4,cabai_merah_keriting,35310
pedagang_eceran,2025,juni,5,cabai_merah_keriting,35297
pedagang_eceran,2025,juni,6,cabai_merah_keriting,36159
pedagang_eceran,2025,juni,7,cabai_merah_keriting,34969
pedagang_eceran,2025,juni,8,cabai_merah_keriting,35509
pedagang_eceran,2025,juni,9,cabai_merah_keriting,35998
pedagang_eceran,2025,juni,10,cabai_merah_keriting,33931
pedagang_eceran,2025,juni,11,cabai_merah_keriting,34073
pedagang_eceran,2025,juni,12,cabai_merah_keriting,32870
pedagang_eceran,2025,juni,13,cabai_merah_keriting,31995
pedagang_eceran,2025,juni,14,cabai_merah_keriting,31162
pedagang_eceran,2025,juni,15,cabai_merah_keriting,30531
pedagang_eceran,2025,juni,16,cabai_merah_keriting,29737
pedagang_eceran,2025,juni,17,cabai_merah_keriting,29670
pedagang_eceran,2025,juni,18,cabai_merah_keriting,29217
pedagang_eceran,2025,juni,19,cabai_merah_keriting,28965
pedagang_eceran,2025,juni,20,cabai_merah_keriting,34631
pedagang_eceran,2025,juni,21,cabai_merah_keriting,36747
pedagang_eceran,2025,juni,22,cabai_merah_keriting,35695
pedagang_eceran,2025,juni,23,cabai_merah_keriting,33848
pedagang_eceran,2025,juni,24,cabai_merah_keriting,31505
pedagang_eceran,2025,juni,25,cabai_merah_keriting,30884
pedagang_eceran,2025,juni,26,cabai_merah_keriting,30673
pedagang_eceran,2025,juni,27,cabai_merah_keriting,30538
pedagang_eceran,2025,juni,28,cabai_merah_keriting,31596
pedagang_eceran,2025,juni,29,cabai_merah_keriting,32067
pedagang_eceran,2025,juni,30,cabai_merah_keriting,33569
pedagang_eceran,2025,juni,1,cabai_merah_besar,31641
pedagang_eceran,2025,juni,2,cabai_merah_besar,32559
pedagang_eceran,2025,juni,3,cabai_merah_besar,34002
pedagang_eceran,2025,juni,4,cabai_merah_besar,35871
pedagang_eceran,2025,juni,5,cabai_merah_besar,35813
pedagang_eceran,2025,juni,6,cabai_merah_besar,34978
pedagang_eceran,2025,juni,7,cabai_merah_besar,35152
pedagang_eceran,2025,juni,8,cabai_merah_besar,35709
pedagang_eceran,2025,juni,9,cabai_merah_besar,36221
pedagang_eceran,2025,juni,10,cabai_merah_besar,35056
pedagang_eceran,2025,juni,11,cabai_merah_besar,35468
pedagang_eceran,2025,juni,12,cabai_merah_besar,35134
pedagang_eceran,2025,juni,13,cabai_merah_besar,34779
pedagang_eceran,2025,juni,14,cabai_merah_besar,34492
pedagang_eceran,2025,juni,15,cabai_merah_besar,32742
pedagang_eceran,2025,juni,16,cabai_merah_besar,33327
pedagang_eceran,2025,juni,17,cabai_merah_besar,32985
pedagang_eceran,2025,juni,18,cabai_merah_besar,32879
pedagang_eceran,2025,juni,19,cabai_merah_besar,32238
pedagang_eceran,2025,juni,20,cabai_merah_besar,35310
pedagang_eceran,2025,juni,21,cabai_merah_besar,37210
pedagang_eceran,2025,juni,22,cabai_merah_besar,35981
pedagang_eceran,2025,juni,23,cabai_merah_besar,34285
pedagang_eceran,2025,juni,24,cabai_merah_besar,32941
pedagang_eceran,2025,juni,25,cabai_merah_besar,33256
pedagang_eceran,2025,juni,26,cabai_merah_besar,32131
pedagang_eceran,2025,juni,27,cabai_merah_besar,32595
pedagang_eceran,2025,juni,28,cabai_merah_besar,32462
pedagang_eceran,2025,juni,29,cabai_merah_besar,32374
pedagang_eceran,2025,juni,30,cabai_merah_besar,33286
pedagang_eceran,2025,juni,1,daging_sapi,130600
pedagang_eceran,2025,juni,2,daging_sapi,130658
pedagang_eceran,2025,juni,3,daging_sapi,130489
pedagang_eceran,2025,juni,4,daging_sapi,130648
pedagang_eceran,2025,juni,5,daging_sapi,130720
pedagang_eceran,2025,juni,6,daging_sapi,129333
pedagang_eceran,2025,juni,7,daging_sapi,130881
pedagang_eceran,2025,juni,8,daging_sapi,130797
pedagang_eceran,2025,juni,9,daging_sapi,130963
pedagang_eceran,2025,juni,10,daging_sapi,130528
pedagang_eceran,2025,juni,11,daging_sapi,130717
pedagang_eceran,2025,juni,12,daging_sapi,130805
pedagang_eceran,2025,juni,13,daging_sapi,130226
pedagang_eceran,2025,juni,14,daging_sapi,129782
pedagang_eceran,2025,juni,15,daging_sapi,130763
pedagang_eceran,2025,juni,16,daging_sapi,130479
pedagang_eceran,2025,juni,17,daging_sapi,130511
pedagang_eceran,2025,juni,18,daging_sapi,130124
pedagang_eceran,2025,juni,19,daging_sapi,130297
pedagang_eceran,2025,juni,20,daging_sapi,130533
pedagang_eceran,2025,juni,21,daging_sapi,130636
pedagang_eceran,2025,juni,22,daging_sapi,130877
pedagang_eceran,2025,juni,23,daging_sapi,130200
pedagang_eceran,2025,juni,24,daging_sapi,130698
pedagang_eceran,2025,juni,25,daging_sapi,130422
pedagang_eceran,2025,juni,26,daging_sapi,130638
pedagang_eceran,2025,juni,27,daging_sapi,130542
pedagang_eceran,2025,juni,28,daging_sapi,130313
pedagang_eceran,2025,juni,29,daging_sapi,130921
pedagang_eceran,2025,juni,30,daging_sapi,130385
pedagang_eceran,2025,juni,1,cabai_rawit_merah,29741
pedagang_eceran,2025,juni,2,cabai_rawit_merah,31545
pedagang_eceran,2025,juni,3,cabai_rawit_merah,35602
pedagang_eceran,2025,juni,4,cabai_rawit_merah,37230
pedagang_eceran,2025,juni,5,cabai_rawit_merah,36537
pedagang_eceran,2025,juni,6,cabai_rawit_merah,37210
pedagang_eceran,2025,juni,7,cabai_rawit_merah,36440
pedagang_eceran,2025,juni,8,cabai_rawit_merah,37894
pedagang_eceran,2025,juni,9,cabai_rawit_merah,38770
