tahun,jenis,tanaman,tipe,satuan,bulan,daerah,total
2021,pangan,jagung,luastanam,hektar,juni,banyumas,456.1
2021,pangan,jagung,luastanam,hektar,juni,purbalingga,906.5
2021,pangan,jagung,luastanam,hektar,juni,banjarnegara,322.7
2021,pangan,jagung,luastanam,hektar,juni,kebumen,108.6
2021,pangan,jagung,luastanam,hektar,juni,purworejo,192.4
2021,pangan,jagung,luastanam,hektar,juni,wonosobo,1029.6
2021,pangan,jagung,luastanam,hektar,juni,magelang,522.4
2021,pangan,jagung,luastanam,hektar,juni,boyolali,1461.1
2021,pangan,jagung,luastanam,hektar,juni,klaten,1169.3
2021,pangan,jagung,luastanam,hektar,juni,sukoharjo,348.1
2021,pangan,jagung,luastanam,hektar,juni,wonogiri,611.4
2021,pangan,jagung,luastanam,hektar,juni,karanganyar,390.6
2021,pangan,jagung,luastanam,hektar,juni,sragen,3278.1
2021,pangan,jagung,luastanam,hektar,juni,grobogan,26859.6
2021,pangan,jagung,luastanam,hektar,juni,blora,6992.6
2021,pangan,jagung,luastanam,hektar,juni,rembang,901.2
2021,pangan,jagung,luastanam,hektar,juni,pati,1280.3
2021,pangan,jagung,luastanam,hektar,juni,kudus,292.3
2021,pangan,jagung,luastanam,hektar,juni,jepara,16.5
2021,pangan,jagung,luastanam,hektar,juni,demak,1374
2021,pangan,jagung,luastanam,hektar,juni,semarang,262.9
2021,pangan,jagung,luastanam,hektar,juni,temanggung,49.2
2021,pangan,jagung,luastanam,hektar,juni,kendal,2059.6
2021,pangan,jagung,luastanam,hektar,juni,batang,936.9
2021,pangan,jagung,luastanam,hektar,juni,pekalongan,98.5
2021,pangan,jagung,luastanam,hektar,juni,pemalang,851.3
2021,pangan,jagung,luastanam,hektar,juni,tegal,793.8
2021,pangan,jagung,luastanam,hektar,juni,brebes,1445.4
2021,pangan,jagung,luastanam,hektar,juni,magelang,0
2021,pangan,jagung,luastanam,hektar,juni,surakarta,0
2021,pangan,jagung,luastanam,hektar,juni,salatiga,2.9
2021,pangan,jagung,luastanam,hektar,juni,semarang,8.8
2021,pangan,jagung,luastanam,hektar,juni,pekalongan,0
2021,pangan,jagung,luastanam,hektar,juni,tegal,0
2021,pangan,jagung,luastanam,hektar,juli,cilacap,214.7
2021,pangan,jagung,luastanam,hektar,juli,banyumas,665.6
2021,pangan,jagung,luastanam,hektar,juli,purbalingga,550.6
2021,pangan,jagung,luastanam,hektar,juli,banjarnegara,359.1
2021,pangan,jagung,luastanam,hektar,juli,kebumen,561.6
2021,pangan,jagung,luastanam,hektar,juli,purworejo,209.1
2021,pangan,jagung,luastanam,hektar,juli,wonosobo,1107.1
2021,pangan,jagung,luastanam,hektar,juli,magelang,386.9
2021,pangan,jagung,luastanam,hektar,juli,boyolali,615
2021,pangan,jagung,luastanam,hektar,juli,klaten,2381.9
2021,pangan,jagung,luastanam,hektar,juli,sukoharjo,347.4
2021,pangan,jagung,luastanam,hektar,juli,wonogiri,1017.2
2021,pangan,jagung,luastanam,hektar,juli,karanganyar,535.5
2021,pangan,jagung,luastanam,hektar,juli,sragen,2367.8
2021,pangan,jagung,luastanam,hektar,juli,grobogan,9563.2
2021,pangan,jagung,luastanam,hektar,juli,blora,6468.7
2021,pangan,jagung,luastanam,hektar,juli,rembang,1264.6
2021,pangan,jagung,luastanam,hektar,juli,pati,587.6
2021,pangan,jagung,luastanam,hektar,juli,kudus,391.1
2021,pangan,jagung,luastanam,hektar,juli,jepara,797.6
2021,pangan,jagung,luastanam,hektar,juli,demak,4294
2021,pangan,jagung,luastanam,hektar,juli,semarang,292
2021,pangan,jagung,luastanam,hektar,juli,temanggung,38.7
2021,pangan,jagung,luastanam,hektar,juli,kendal,1472.6
2021,pangan,jagung,luastanam,hektar,juli,batang,905.2
2021,pangan,jagung,luastanam,hektar,juli,pekalongan,210.2
2021,pangan,jagung,luastanam,hektar,juli,pemalang,470.7
2021,pangan,jagung,luastanam,hektar,juli,tegal,518.4
2021,pangan,jagung,luastanam,hektar,juli,brebes,2530.4
2021,pangan,jagung,luastanam,hektar,juli,magelang,0
2021,pangan,jagung,luastanam,hektar,juli,surakarta,0
2021,pangan,jagung,luastanam,hektar,juli,salatiga,1
2021,pangan,jagung,luastanam,hektar,juli,semarang,8.9
2021,pangan,jagung,luastanam,hektar,juli,pekalongan,0
2021,pangan,jagung,luastanam,hektar,juli,tegal,0
2021,pangan,jagung,luastanam,hektar,agustus,cilacap,254
2021,pangan,jagung,luastanam,hektar,agustus,banyumas,791.6
2021,pangan,jagung,luastanam,hektar,agustus,purbalingga,752.2
2021,pangan,jagung,luastanam,hektar,agustus,banjarnegara,527.2
2021,pangan,jagung,luastanam,hektar,agustus,kebumen,989.7
2021,pangan,jagung,luastanam,hektar,agustus,purworejo,165
2021,pangan,jagung,luastanam,hektar,agustus,wonosobo,1088
2021,pangan,jagung,luastanam,hektar,agustus,magelang,228
2021,pangan,jagung,luastanam,hektar,agustus,boyolali,577.6
2021,pangan,jagung,luastanam,hektar,agustus,klaten,2315.6
2021,pangan,jagung,luastanam,hektar,agustus,sukoharjo,248.2
2021,pangan,jagung,luastanam,hektar,agustus,wonogiri,592.8
2021,pangan,jagung,luastanam,hektar,agustus,karanganyar,6.7
2021,pangan,jagung,luastanam,hektar,agustus,sragen,117.1
2021,pangan,jagung,luastanam,hektar,agustus,grobogan,728.5
2021,pangan,jagung,luastanam,hektar,agustus,blora,2393.2
2021,pangan,jagung,luastanam,hektar,agustus,rembang,964.1
2021,pangan,jagung,luastanam,hektar,agustus,pati,114.1
2021,pangan,jagung,luastanam,hektar,agustus,kudus,173.4
2021,pangan,jagung,luastanam,hektar,agustus,jepara,2598
2021,pangan,jagung,luastanam,hektar,agustus,demak,265.6
2021,pangan,jagung,luastanam,hektar,agustus,semarang,278.3
2021,pangan,jagung,luastanam,hektar,agustus,temanggung,134.3
2021,pangan,jagung,luastanam,hektar,agustus,kendal,771.4
2021,pangan,jagung,luastanam,hektar,agustus,batang,1044.8
2021,pangan,jagung,luastanam,hektar,agustus,pekalongan,352
2021,pangan,jagung,luastanam,hektar,agustus,pemalang,497.1
2021,pangan,jagung,luastanam,hektar,agustus,tegal,2069.2
2021,pangan,jagung,luastanam,hektar,agustus,brebes,1172.4
2021,pangan,jagung,luastanam,hektar,agustus,magelang,0
2021,pangan,jagung,luastanam,hektar,agustus,surakarta,0
2021,pangan,jagung,luastanam,hektar,agustus,salatiga,2
2021,pangan,jagung,luastanam,hektar,agustus,semarang,21.5
2021,pangan,jagung,luastanam,hektar,agustus,pekalongan,0
2021,pangan,jagung,luastanam,hektar,agustus,tegal,0
2021,pangan,jagung,luastanam,hektar,september,cilacap,140
2021,pangan,jagung,luastanam,hektar,september,banyumas,699.6
2021,pangan,jagung,luastanam,hektar,september,purbalingga,479.1
2021,pangan,jagung,luastanam,hektar,september,banjarnegara,949.9
2021,pangan,jagung,luastanam,hektar,september,kebumen,194
2021,pangan,jagung,luastanam,hektar,september,purworejo,56.9
2021,pangan,jagung,luastanam,hektar,september,wonosobo,896.2
2021,pangan,jagung,luastanam,hektar,september,magelang,427.5
2021,pangan,jagung,luastanam,hektar,september,boyolali,1035.8
2021,pangan,jagung,luastanam,hektar,september,klaten,1626.7
2021,pangan,jagung,luastanam,hektar,september,sukoharjo,32
2021,pangan,jagung,luastanam,hektar,september,wonogiri,91.7
2021,pangan,jagung,luastanam,hektar,september,karanganyar,98.8
2021,pangan,jagung,luastanam,hektar,september,sragen,332
2021,pangan,jagung,luastanam,hektar,september,grobogan,5899.3
2021,pangan,jagung,luastanam,hektar,september,blora,1799.2
2021,pangan,jagung,luastanam,hektar,september,rembang,484.8
2021,pangan,jagung,luastanam,hektar,september,pati,501.4
2021,pangan,jagung,luastanam,hektar,september,kudus,34.9
2021,pangan,jagung,luastanam,hektar,september,jepara,328.7
2021,pangan,jagung,luastanam,hektar,september,demak,52.9
2021,pangan,jagung,luastanam,hektar,september,semarang,794.8
2021,pangan,jagung,luastanam,hektar,september,temanggung,157.7
2021,pangan,jagung,luastanam,hektar,september,kendal,1311.8
2021,pangan,jagung,luastanam,hektar,september,batang,1082.3
2021,pangan,jagung,luastanam,hektar,september,pekalongan,856.1
2021,pangan,jagung,luastanam,hektar,september,pemalang,832.7
2021,pangan,jagung,luastanam,hektar,september,tegal,1294.2
2021,pangan,jagung,luastanam,hektar,september,brebes,502.4
2021,pangan,jagung,luastanam,hektar,september,magelang,0
2021,pangan,jagung,luastanam,hektar,september,surakarta,0
2021,pangan,jagung,luastanam,hektar,september,salatiga,2
2021,pangan,jagung,luastanam,hektar,september,semarang,99.6
2021,pangan,jagung,luastanam,hektar,september,pekalongan,2
2021,pangan,jagung,luastanam,hektar,september,tegal,0
2021,pangan,jagung,luastanam,hektar,oktober,cilacap,2445
2021,pangan,jagung,luastanam,hektar,oktober,banyumas,400.1
2021,pangan,jagung,luastanam,hektar,oktober,purbalingga,752.1
2021,pangan,jagung,luastanam,hektar,oktober,banjarnegara,1164.9
2021,pangan,jagung,luastanam,hektar,oktober,kebumen,323
2021,pangan,jagung,luastanam,hektar,oktober,purworejo,219.8
2021,pangan,jagung,luastanam,hektar,oktober,wonosobo,796.5
2021,pangan,jagung,luastanam,hektar,oktober,magelang,458.6
2021,pangan,jagung,luastanam,hektar,oktober,boyolali,6168.1
2021,pangan,jagung,luastanam,hektar,oktober,klaten,887.8
2021,pangan,jagung,luastanam,hektar,oktober,sukoharjo,50
2021,pangan,jagung,luastanam,hektar,oktober,wonogiri,6969
2021,pangan,jagung,luastanam,hektar,oktober,karanganyar,389.8
2021,pangan,jagung,luastanam,hektar,oktober,sragen,3595
2021,pangan,jagung,luastanam,hektar,oktober,grobogan,31160.3
2021,pangan,jagung,luastanam,hektar,oktober,blora,8987.5
2021,pangan,jagung,luastanam,hektar,oktober,rembang,841.3
2021,pangan,jagung,luastanam,hektar,oktober,pati,6201.7
2021,pangan,jagung,luastanam,hektar,oktober,kudus,191
2021,pangan,jagung,luastanam,hektar,oktober,jepara,97
2021,pangan,jagung,luastanam,hektar,oktober,demak,1194
2021,pangan,jagung,luastanam,hektar,oktober,semarang,3167.1
2021,pangan,jagung,luastanam,hektar,oktober,temanggung,933.4
2021,pangan,jagung,luastanam,hektar,oktober,kendal,4896.6
2021,pangan,jagung,luastanam,hektar,oktober,batang,1121.6
2021,pangan,jagung,luastanam,hektar,oktober,pekalongan,408.7
2021,pangan,jagung,luastanam,hektar,oktober,pemalang,1103.1
2021,pangan,jagung,luastanam,hektar,oktober,tegal,1657.2
2021,pangan,jagung,luastanam,hektar,oktober,brebes,5443.1
2021,pangan,jagung,luastanam,hektar,oktober,magelang,0
2021,pangan,jagung,luastanam,hektar,oktober,surakarta,0
2021,pangan,jagung,luastanam,hektar,oktober,salatiga,1
2021,pangan,jagung,luastanam,hektar,oktober,semarang,34.9
2021,pangan,jagung,luastanam,hektar,oktober,pekalongan,0
2021,pangan,jagung,luastanam,hektar,oktober,tegal,0
2021,pangan,jagung,luastanam,hektar,november,cilacap,1524
2021,pangan,jagung,luastanam,hektar,november,banyumas,290
2021,pangan,jagung,luastanam,hektar,november,purbalingga,842.1
2021,pangan,jagung,luastanam,hektar,november,banjarnegara,302
2021,pangan,jagung,luastanam,hektar,november,kebumen,643.2
2021,pangan,jagung,luastanam,hektar,november,purworejo,172.6
2021,pangan,jagung,luastanam,hektar,november,wonosobo,1133.2
2021,pangan,jagung,luastanam,hektar,november,magelang,221.2
2021,pangan,jagung,luastanam,hektar,november,boyolali,6142.9
2021,pangan,jagung,luastanam,hektar,november,klaten,573.6
2021,pangan,jagung,luastanam,hektar,november,sukoharjo,298.3
2021,pangan,jagung,luastanam,hektar,november,wonogiri,28180
2021,pangan,jagung,luastanam,hektar,november,karanganyar,1754
2021,pangan,jagung,luastanam,hektar,november,sragen,5533
2021,pangan,jagung,luastanam,hektar,november,grobogan,9058.7
2021,pangan,jagung,luastanam,hektar,november,blora,17971.8
2021,pangan,jagung,luastanam,hektar,november,rembang,9631.5
2021,pangan,jagung,luastanam,hektar,november,pati,5643.8
2021,pangan,jagung,luastanam,hektar,november,kudus,869.5
2021,pangan,jagung,luastanam,hektar,november,jepara,323.5
2021,pangan,jagung,luastanam,hektar,november,demak,3668.7
2021,pangan,jagung,luastanam,hektar,november,semarang,2129.4
2021,pangan,jagung,luastanam,hektar,november,temanggung,977.6
2021,pangan,jagung,luastanam,hektar,november,kendal,8596.9
2021,pangan,jagung,luastanam,hektar,november,batang,1168.3
2021,pangan,jagung,luastanam,hektar,november,pekalongan,274.3
2021,pangan,jagung,luastanam,hektar,november,pemalang,1347.9
2021,pangan,jagung,luastanam,hektar,november,tegal,4398.7
2021,pangan,jagung,luastanam,hektar,november,brebes,5299.6
2021,pangan,jagung,luastanam,hektar,november,magelang,0
2021,pangan,jagung,luastanam,hektar,november,surakarta,0
2021,pangan,jagung,luastanam,hektar,november,salatiga,4
2021,pangan,jagung,luastanam,hektar,november,semarang,30
2021,pangan,jagung,luastanam,hektar,november,pekalongan,0
2021,pangan,jagung,luastanam,hektar,november,tegal,0
2021,pangan,jagung,luastanam,hektar,desember,cilacap,45
2021,pangan,jagung,luastanam,hektar,desember,banyumas,138.8
2021,pangan,jagung,luastanam,hektar,desember,purbalingga,478.4
2021,pangan,jagung,luastanam,hektar,desember,banjarnegara,98.1
2021,pangan,jagung,luastanam,hektar,desember,kebumen,20
2021,pangan,jagung,luastanam,hektar,desember,purworejo,45.9
2021,pangan,jagung,luastanam,hektar,desember,wonosobo,896.3
2021,pangan,jagung,luastanam,hektar,desember,magelang,333.1
2021,pangan,jagung,luastanam,hektar,desember,boyolali,305.3
2021,pangan,jagung,luastanam,hektar,desember,klaten,92.9
2021,pangan,jagung,luastanam,hektar,desember,sukoharjo,79.4
2021,pangan,jagung,luastanam,hektar,desember,wonogiri,2.8
2021,pangan,jagung,luastanam,hektar,desember,karanganyar,97.6
2021,pangan,jagung,luastanam,hektar,desember,sragen,5
